

lab/try13/
2019-08-03 21:15:47.654317
DSC02659,1000,3795.44677753,3569.57461109,334.660693688,335.40931036,334.930327874,0.748616672795,0.597139116273,2128.49548407
DSC02660,1.79053035639,2.02400990347,1.93862387109,334.247045214,335.938455148,335.064421637,1.69140993382,0.59690013945,1.19181289583
DSC02661,47.9521589962,50.9935028908,49.5626793528,332.93263945,334.442038394,333.650074366,1.50939894399,0.599430407381,29.7555100475
DSC02662,145.329130405,145.543893614,145.457586097,332.9801629,334.349352504,333.669677573,1.3691896042,0.59939519064,87.1970482061
DSC02663,82.0036540718,84.9950701067,83.2073473067,334.455847632,335.775775158,335.148124498,1.31992752596,0.596751064323,49.6293587717
DSC02664,0.604391061832,0.798099483972,0.689504552598,334.357674988,335.826080972,335.073278572,1.46840598363,0.596884361691,0.389603893119
DSC02665,0.278524892474,0.335773006354,0.299444073301,334.379642952,335.776464024,335.073689393,1.39682107172,0.596883629873,0.184877500385
DSC02666,27.7605522322,27.9548867496,27.8587591879,335.258625663,335.961984697,335.511148414,0.703359033955,0.596105378154,16.5525930732
DSC02667,8.02124353367,8.49380624165,8.24314008233,334.698717792,335.635241061,335.059144584,0.936523269252,0.596909540399,4.91240043606
DSC02668,0.461988640666,0.608479159222,0.519978469416,334.799365288,335.749787544,335.097830747,0.950422255699,0.596840628763,0.338166192458
DSC02669,0.39649198553,0.445788213045,0.416479517229,334.682509095,335.814354368,335.090916801,1.13184527361,0.596852943402,0.235173649218
DSC02670,0.421953706111,0.515389186226,0.47254008984,334.770539654,335.826277668,335.093997782,1.05573801415,0.59684745571,0.303675901418
DSC02671,0.438927908798,0.625324641791,0.503035978678,334.774641441,335.637059374,335.063132318,0.862417932749,0.596902436316,0.294917120776
DSC02672,1.7574220902,1.84556110784,1.79976029225,334.793608957,335.674127237,335.127452747,0.880518280129,0.596787873869,1.04456416127
DSC02673,0.250480220434,0.472592183965,0.340011774018,334.718366811,335.799508751,335.103156099,1.08114193959,0.596831143962,0.185420920385
DSC02674,0.477999428235,0.612383884498,0.569404613165,334.736010801,335.739776816,335.094775527,1.00376601539,0.596846070446,0.311424740382
DSC02675,11.4618526508,12.8769199852,12.1568751088,333.359665873,335.687623002,334.370469288,2.32795712864,0.59813894578,7.26539882876
