

lab/try16/
2019-08-27 14:25:19.911484
DSC02819,1000,3138.83968578,3079.19960401,45.7847463093,114.058385813,81.8297901249,68.2736395039,2.44409767757,7537.97326232
DSC02820,983.364782281,1935.70200453,1482.38180298,804.766795439,845.927056035,822.000426705,41.1602605966,0.24330887613,350.136874223
DSC02821,0.190409810912,0.415519974281,0.303049640744,804.724719165,845.961742764,821.93326567,41.2370235995,0.243328757155,0.0824939285807
DSC02822,0.364274339071,0.507741556347,0.41728907825,804.76540818,846.032361271,822.032879962,41.2669530911,0.243299270473,0.0909359042383
DSC02823,0.462763966161,0.614777616461,0.558664074693,804.801741054,846.041658041,821.9917504,41.2399169866,0.243311444309,0.137131117685
DSC02824,0.355447391246,0.540782685519,0.465078010944,804.705709361,845.9654806,821.996704651,41.259771239,0.243309977848,0.120364224061
DSC02825,0.494733085845,0.61968565817,0.543758892942,804.78794665,846.01785571,822.04678491,41.2299090603,0.243295155059,0.134001004927
DSC02826,0.211121831815,0.307398642761,0.253396553791,804.872225162,845.982788515,822.033585664,41.1105633529,0.243299061605,0.0552680779069
DSC02827,0.477471719374,0.557709387324,0.511802750098,804.932070476,845.951902626,822.080422618,41.0198321493,0.24328519996,0.116340746688
DSC02828,0.347487590898,0.458658565379,0.395068802353,804.93442194,846.047061167,822.109602224,41.1126392269,0.243276564899,0.0957228988579
DSC02829,10.3628360841,11.4607328079,10.9021715361,804.125811319,845.107992813,821.261894117,40.9821814945,0.243527675438,2.65533430923
DSC02830,6.86231299113,7.50010999857,7.23415388131,804.661341327,845.700482364,821.751897322,41.0391410365,0.243382462093,1.77219174725
DSC02831,1.4473630844,1.61289415495,1.54025252424,804.786856525,845.802597079,821.895247955,41.0157405538,0.243340012608,0.374680972141
DSC02832,0.833453686288,0.957327224741,0.886649456154,804.850888063,845.875226638,821.985523369,41.0243385749,0.243313287539,0.210540371538
DSC02833,0.184208914743,0.273329032093,0.210005123956,804.764322118,845.87249532,821.92771102,41.1081732024,0.243330401589,0.0545018648519
DSC02834,0.812826274504,0.964003015164,0.904657173062,804.747312729,845.821141074,821.949791307,41.0738283455,0.243323864931,0.221068218434
DSC02835,0.73644844509,0.773099035322,0.761858975984,804.788706943,845.978950176,821.965447094,41.1902432328,0.243319230397,0.183381841235
DSC02836,0.467602358057,0.641262435123,0.571886161852,804.832558703,845.834962832,821.949927941,41.0024041292,0.243323824483,0.135454580347
DSC02837,0.0340322311022,0.10544727248,0.0768050940651,804.810022468,845.936002823,821.99157882,41.125980355,0.243311495097,0.0145837162662
DSC02838,0.849065075738,0.960688613046,0.898539080368,804.918341291,845.924695583,821.995807872,41.006354292,0.243310243294,0.213846999351
DSC02839,0.19716226117,0.216612316308,0.203147892641,804.794991713,845.852058811,821.91031602,41.0570670982,0.243335551461,0.0461282946645
DSC02840,0.0171177227959,0.143808775786,0.0876600268247,804.706537932,845.914957316,821.950106057,41.2084193837,0.243323771755,0.0277321843426
DSC02841,984.981835414,1935.59084886,1483.63466478,43.8042133492,112.399531373,80.7134543903,68.5953180242,2.47790162757,3552.61499845
DSC02842,984.586465646,1935.19184161,1483.22243472,804.813000605,845.835179707,821.920734904,41.0221791022,0.243332466875,350.362327634
DSC02843,0.0587791054237,0.103797456964,0.0885871376895,804.853047105,845.918971654,821.998529496,41.0659245495,0.243309437698,0.011395777625
DSC02844,981.475245863,1934.69359172,1482.16738815,42.379841503,113.496824801,79.5020982641,71.1169832984,2.51565687406,3600.67582659
DSC02845,981.53328859,1934.86958235,1482.27273304,804.896811584,845.891387004,821.985903343,40.9945754202,0.243313175064,349.878482683
DSC02846,0.846983189728,0.981251590266,0.935451593685,804.773480459,845.818741229,821.944761024,41.0452607696,0.243325354067,0.236899566135
DSC02847,1.12867861238,1.16296029874,1.15050522694,804.799595374,845.833846364,821.952699534,41.0342509908,0.243323004004,0.280834478894
DSC02848,0.374921154634,0.580700729655,0.508152194157,804.76705645,845.866796992,821.855103493,41.0997405417,0.243351898832,0.12250444578
DSC02849,0.154915258562,0.306843587196,0.199597288248,804.751704803,845.856345141,821.909335872,41.1046403376,0.243335841645,0.0307017404104
DSC02850,0.165631916693,0.257399025165,0.213968147978,804.698283789,845.782465121,821.828728004,41.0841813324,0.243359708884,0.0486341006422
DSC02851,0.0533440282152,0.146945887564,0.0972094030155,804.63350886,845.80843839,821.850263305,41.1749295299,0.243353332024,0.0194024792641
